"x","y","Mx","My","Mz"
-2.468394227820552,-3.0169262784473414,0.0016697087063490515,0.00034688353580229807,-1.3107114926833724e-10
-2.358687817695194,-3.0169262784473414,0.0024104503231275453,0.0003454849840684856,-1.8487687249157947e-10
-2.248981407569836,-3.0169262784473414,0.0033959307708680197,0.00031458838420601225,-2.549018645898321e-10
-2.1392749974444785,-3.0169262784473414,0.004621910451225953,0.00024164970129514568,-3.3996981054981723e-10
-2.0295685873191207,-3.0169262784473414,0.006030503415603664,0.00012087510516353706,-4.351481965557402e-10
-1.9198621771937627,-3.0169262784473414,0.0074999187412897635,-0.00004146740333688462,-5.313393384130671e-10
-1.8101557670684048,-3.0169262784473414,0.008853347867987107,-0.0002246322205307189,-6.162353865038495e-10
-1.700449356943047,-3.0169262784473414,0.009891372812153135,-0.00039651815054270916,-6.767839700119738e-10
-1.590742946817689,-3.0169262784473414,0.010441533183526554,-0.0005225659549356631,-7.02572624210196e-10
-1.4810365366923313,-3.0169262784473414,0.010408017406927319,-0.0005772570779792397,-6.889081475419667e-10
-1.3713301265669733,-3.0169262784473414,0.009801015351304187,-0.0005529214246454599,-6.382912896146786e-10
-1.2616237164416155,-3.0169262784473414,0.008732773131286155,-0.00046155509284696427,-5.596235332777644e-10
